Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_006.jpg;-10.5288;0;0;0;99.75695;85.70807;0.0002300535;47.65325;4.207079E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_072.jpg;-7.508174;0;0;0;99.75695;85.70807;0.000231817;46.21188;4.013894E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_137.jpg;-4.54299;0;0;0;99.75695;85.70807;0.0002334731;45.21898;3.55303E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_204.jpg;-1.502204;0;0;0;99.75695;85.70807;0.0002357991;44.67289;2.496387E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_272.jpg;0;0;0;0;99.75695;85.70807;0.0002379273;44.67014;1.591235E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_338.jpg;0;0;0;0;99.75695;85.70807;0.0002394122;44.67014;6.817558E-06
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_405.jpg;0;0;0;0;99.75695;85.70807;0.0002408451;44.67014;-4.09155E-06
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_472.jpg;0;0;0;0;99.75695;85.70807;0.0002417661;44.67014;-1.128223E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_538.jpg;0;0;0;0;99.75695;85.70807;0.0002423581;44.67014;-1.768506E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_605.jpg;0;0;0;0;99.75695;85.70807;0.0002432088;44.67014;-2.415336E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_672.jpg;0;0;0;0;99.75695;85.70807;0.000243487;44.67014;-2.814288E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_737.jpg;0;0;0;0;99.75695;85.70807;0.0002432348;44.67014;-3.11395E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_805.jpg;0;0;0;0;99.75695;85.70807;0.0002425228;44.67014;-3.386557E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_872.jpg;0;0;0;0;99.75695;85.70807;0.00024167;44.67014;-3.51469E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_09_59_938.jpg;0;0;0;0;99.75695;85.70807;0.0002408248;44.67014;-3.561549E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_005.jpg;0;0;0;0;99.75695;85.70807;0.0002397534;44.67014;-3.554246E-05
